73,"TEXT_KINGME111_04942_ALISAIE_000_035","佐拉加那混蛋……竟然拿自己的孩子當擋箭牌！"
74,"TEXT_KINGME111_04942_WUKLAMAT_000_040","我們現在就去永護塔！"
75,"TEXT_KINGME111_04942_WUKLAMAT_000_041","其他人的性命對他來說毫無意義……<hex:02100103>那混蛋可是真的會把自己的國民全殺光的！"
76,"TEXT_KINGME111_04942_ALISAIE_000_042","若想阻止他，恐怕免不了和大量機器兵戰鬥。<hex:02100103>歐提斯的樣子也不對勁……<hex:02100103>他大概被佐拉加操控了。"
77,"TEXT_KINGME111_04942_ALISAIE_000_043","……做好準備，千萬小心！"
78,"TEXT_KINGME111_04942_ALISAIE_000_045","保護城裡的居民！"
79,"TEXT_KINGME111_04942_WUKLAMAT_000_050","你準備好了嗎？"
80,"TEXT_KINGME111_04942_SYSTEM_000_053","本次任務將儲存您的戰鬥進度，任務失敗後可從中途重新挑戰。"
81,"TEXT_KINGME111_04942_SYSTEM_000_054","挑戰其他任務中的戰鬥或登出遊戲會導致您的進度消失，<hex:02100103>敬請留意。"
82,"TEXT_KINGME111_04942_SYSTEM_000_055","若要繼續推進本任務，<hex:02100103>需要任意戰鬥職業達到98級以上，<hex:02100103>且目前職業為戰鬥精英或者魔法導師。"
83,"TEXT_KINGME111_04942_ALISAIE_000_060","歐提斯，謝謝你……<hex:02100103>願你能安息……"
84,"TEXT_KINGME111_04942_KRILE_000_065","難以置信……竟然殘害自己的國民！"
85,"TEXT_KINGME111_04942_GRAHATIA_000_070","圖萊尤拉那邊似乎沒事，為什麼事情會變成這樣……<hex:02100103>之後能具體跟我說說嗎？"
86,"TEXT_KINGME111_04942_WUKLAMAT_000_080","混蛋佐拉加……我不會放過他的！<hex:02100103>竟然傷害自己的國民！他到底想幹什麼！"
87,"TEXT_KINGME111_04942_WUKLAMAT_000_081","難道說……他是在展示自己的力量？<hex:02100103>他就這麼想要超越老爹嗎？！"
88,"TEXT_KINGME111_04942_KRILE_000_082","在穹頂裡待了30年，<hex:02100103>又親手殺死了父親，<hex:02100103>難道他現在還執著於那個幻影嗎……"
89,"TEXT_KINGME111_04942_KRILE_000_083","……我們現在沒時間考慮這些。<hex:02100103>還有很多人需要我們的幫助呢。"
